tweet_id,timestamp,dog_stage,retweet_count,favorite_count
814986499976527872,2016-12-31 00:08:17,"None,None,pupper,None",1423.0,8170.0
814638523311648768,2016-12-30 01:05:33,"None,None,None,None",2973.0,12063.0
814530161257443328,2016-12-29 17:54:58,"None,None,None,None",2035.0,9277.0
814153002265309185,2016-12-28 16:56:16,"None,None,None,None",9553.0,30809.0
813910438903693312,2016-12-28 00:52:25,"doggo,None,None,None",2068.0,9950.0
813812741911748608,2016-12-27 18:24:12,"None,None,None,None",15400.0,38919.0
813800681631023104,2016-12-27 17:36:16,"None,None,None,None",1931.0,8939.0
813217897535406080,2016-12-26 03:00:30,"None,None,None,None",8022.0,20020.0
813202720496779264,2016-12-26 02:00:11,"doggo,None,None,None",1975.0,9834.0
813187593374461952,2016-12-26 01:00:05,"None,None,None,None",4801.0,21246.0
813172488309972993,2016-12-26 00:00:03,"None,None,None,None",2103.0,9993.0
813157409116065792,2016-12-25 23:00:08,"None,None,None,None",2440.0,8309.0
813142292504645637,2016-12-25 22:00:04,"None,None,None,None",2595.0,9018.0
813127251579564032,2016-12-25 21:00:18,"doggo,None,None,None",3440.0,12705.0
813112105746448384,2016-12-25 20:00:07,"None,None,None,None",3032.0,11066.0
813096984823349248,2016-12-25 19:00:02,"doggo,None,None,None",3965.0,11272.0
813081950185472002,2016-12-25 18:00:17,"None,None,None,None",3045.0,10575.0
813066809284972545,2016-12-25 17:00:08,"None,None,None,None",2143.0,8528.0
813051746834595840,2016-12-25 16:00:16,"None,None,None,None",8066.0,22470.0
812781120811126785,2016-12-24 22:04:54,"None,None,None,None",2100.0,8119.0
812709060537683968,2016-12-24 17:18:34,"None,None,None,None",1572.0,7107.0
812503143955202048,2016-12-24 03:40:19,"None,None,None,None",1348.0,6513.0
812466873996607488,2016-12-24 01:16:12,"None,None,None,None",2117.0,8564.0
812372279581671427,2016-12-23 19:00:19,"None,None,None,None",4032.0,14688.0
811985624773361665,2016-12-22 17:23:53,"None,None,None,None",1546.0,7785.0
811744202451197953,2016-12-22 01:24:33,"None,None,None,None",1774.0,8094.0
811627233043480576,2016-12-21 17:39:46,"None,None,None,None",3447.0,13717.0
811386762094317568,2016-12-21 01:44:13,"None,None,pupper,None",7040.0,22416.0
810984652412424192,2016-12-19 23:06:23,"None,None,None,None",1578.0,5719.0
810896069567610880,2016-12-19 17:14:23,"None,None,None,None",1969.0,9706.0
810657578271330305,2016-12-19 01:26:42,"None,None,None,None",2915.0,11756.0
810284430598270976,2016-12-18 00:43:57,"None,None,None,None",12569.0,38026.0
810254108431155201,2016-12-17 22:43:27,"None,None,None,None",3696.0,15755.0
809920764300447744,2016-12-17 00:38:52,"None,None,None,None",4300.0,16621.0
809448704142938112,2016-12-15 17:23:04,"None,None,None,None",1616.0,7433.0
809220051211603969,2016-12-15 02:14:29,"None,None,None,None",6192.0,21391.0
809084759137812480,2016-12-14 17:16:53,"None,None,None,None",3859.0,14186.0
808838249661788160,2016-12-14 00:57:20,"None,None,None,None",3351.0,10841.0
808733504066486276,2016-12-13 18:01:07,"None,None,pupper,None",2390.0,8491.0
808501579447930884,2016-12-13 02:39:32,"None,None,None,None",2867.0,12109.0
808106460588765185,2016-12-12 00:29:28,"doggo,None,pupper,None",2419.0,9356.0
808001312164028416,2016-12-11 17:31:39,"None,None,None,None",3899.0,13501.0
807621403335917568,2016-12-10 16:22:02,"None,None,pupper,None",4059.0,15645.0
807106840509214720,2016-12-09 06:17:20,"None,None,None,None",61234.0,127505.0
807010152071229440,2016-12-08 23:53:08,"None,None,None,None",4215.0,14001.0
806629075125202948,2016-12-07 22:38:52,"None,None,None,None",38404.0,80671.0
806542213899489280,2016-12-07 16:53:43,"None,None,None,None",2611.0,10971.0
806219024703037440,2016-12-06 19:29:28,"None,None,None,None",1317.0,6892.0
805932879469572096,2016-12-06 00:32:26,"None,None,None,None",2109.0,8874.0
805826884734976000,2016-12-05 17:31:15,"None,None,None,None",2016.0,7073.0
805520635690676224,2016-12-04 21:14:20,"None,None,None,None",1820.0,6157.0
805487436403003392,2016-12-04 19:02:24,"None,None,None,None",2795.0,9412.0
805207613751304193,2016-12-04 00:30:29,"None,None,None,None",1880.0,8384.0
804738756058218496,2016-12-02 17:27:25,"None,None,None,None",4246.0,14758.0
804026241225523202,2016-11-30 18:16:08,"None,None,None,None",17885.0,47943.0
803773340896923648,2016-11-30 01:31:12,"None,None,None,puppo",3055.0,10792.0
803638050916102144,2016-11-29 16:33:36,"None,None,pupper,None",4560.0,11794.0
803380650405482500,2016-11-28 23:30:47,"None,None,None,None",2048.0,8318.0
803276597545603072,2016-11-28 16:37:19,"None,None,None,None",2724.0,10771.0
802952499103731712,2016-11-27 19:09:28,"None,None,None,None",2217.0,9700.0
802572683846291456,2016-11-26 18:00:13,"None,None,None,None",2757.0,9603.0
802323869084381190,2016-11-26 01:31:31,"None,None,None,None",6438.0,17463.0
802239329049477120,2016-11-25 19:55:35,"None,None,None,puppo",2872.0,9759.0
801958328846974976,2016-11-25 01:18:59,"None,None,None,None",1885.0,8290.0
801538201127157760,2016-11-23 21:29:33,"None,None,None,None",2269.0,8819.0
801285448605831168,2016-11-23 04:45:12,"None,None,None,None",919.0,6516.0
801167903437357056,2016-11-22 20:58:07,"None,None,None,None",6560.0,26344.0
801115127852503040,2016-11-22 17:28:25,"doggo,None,pupper,None",2307.0,8693.0
800751577355128832,2016-11-21 17:23:47,"None,None,None,None",3060.0,11283.0
800513324630806528,2016-11-21 01:37:04,"None,None,None,None",3318.0,14123.0
800459316964663297,2016-11-20 22:02:27,"None,None,pupper,None",2386.0,10170.0
800388270626521089,2016-11-20 17:20:08,"None,floofer,None,None",3098.0,11987.0
800141422401830912,2016-11-20 00:59:15,"None,None,None,None",2829.0,16448.0
800018252395122689,2016-11-19 16:49:49,"doggo,None,None,None",14543.0,30526.0
799757965289017345,2016-11-18 23:35:32,"doggo,None,None,None",2390.0,9042.0
799422933579902976,2016-11-18 01:24:14,"None,None,None,None",2114.0,8650.0
799297110730567681,2016-11-17 17:04:16,"None,None,None,None",3060.0,10663.0
799063482566066176,2016-11-17 01:35:54,"None,None,None,None",2722.0,8701.0
798933969379225600,2016-11-16 17:01:16,"None,None,None,None",4946.0,14157.0
798925684722855936,2016-11-16 16:28:21,"None,None,None,None",1586.0,7996.0
798209839306514432,2016-11-14 17:03:50,"None,None,None,None",2829.0,11165.0
797971864723324932,2016-11-14 01:18:12,"None,None,pupper,None",3470.0,12529.0
797545162159308800,2016-11-12 21:02:38,"None,None,None,None",5362.0,15596.0
797236660651966464,2016-11-12 00:36:46,"None,None,None,None",7326.0,21499.0
796865951799083009,2016-11-11 00:03:42,"None,None,None,None",2100.0,8257.0
796759840936919040,2016-11-10 17:02:03,"None,None,None,None",3375.0,12776.0
796484825502875648,2016-11-09 22:49:15,"doggo,None,None,None",1947.0,8155.0
796387464403357696,2016-11-09 16:22:22,"None,None,None,None",4597.0,11839.0
796149749086875649,2016-11-09 00:37:46,"None,None,None,None",15809.0,34812.0
796116448414461957,2016-11-08 22:25:27,"None,None,None,None",2676.0,9783.0
796080075804475393,2016-11-08 20:00:55,"None,None,None,None",2565.0,9093.0
796031486298386433,2016-11-08 16:47:50,"None,None,None,None",4068.0,11621.0
795464331001561088,2016-11-07 03:14:10,"doggo,None,None,None",26310.0,53603.0
795400264262053889,2016-11-06 22:59:35,"None,None,None,None",3166.0,10874.0
795076730285391872,2016-11-06 01:33:58,"None,None,None,None",5994.0,17462.0
794926597468000259,2016-11-05 15:37:24,"None,None,None,None",2553.0,11067.0
794332329137291264,2016-11-04 00:15:59,"None,None,None,None",2921.0,10301.0
794205286408003585,2016-11-03 15:51:10,"None,None,pupper,None",3654.0,9885.0
793962221541933056,2016-11-02 23:45:19,"None,None,None,None",5403.0,18109.0
793845145112371200,2016-11-02 16:00:06,"None,None,None,None",2070.0,9896.0
793601777308463104,2016-11-01 23:53:02,"None,None,None,None",1808.0,8573.0
793500921481273345,2016-11-01 17:12:16,"None,None,None,None",2626.0,11509.0
793286476301799424,2016-11-01 03:00:09,"None,None,None,None",10166.0,26484.0
793271401113350145,2016-11-01 02:00:14,"None,None,None,None",2614.0,9309.0
793256262322548741,2016-11-01 01:00:05,"None,None,None,None",9200.0,21507.0
793241302385262592,2016-11-01 00:00:38,"None,None,None,None",3616.0,11315.0
793226087023144960,2016-10-31 23:00:11,"None,None,None,None",3156.0,10592.0
793210959003287553,2016-10-31 22:00:04,"None,None,None,None",3107.0,9618.0
793195938047070209,2016-10-31 21:00:23,"None,None,None,puppo",6207.0,16428.0
793180763617361921,2016-10-31 20:00:05,"None,None,None,None",2194.0,7444.0
793165685325201412,2016-10-31 19:00:10,"None,None,None,None",3072.0,10120.0
793150605191548928,2016-10-31 18:00:14,"None,None,None,None",1882.0,6634.0
793135492858580992,2016-10-31 17:00:11,"None,None,None,None",2759.0,6961.0
793120401413079041,2016-10-31 16:00:13,"None,None,None,None",4321.0,13660.0
792913359805018113,2016-10-31 02:17:31,"None,None,None,None",4436.0,15426.0
792883833364439040,2016-10-31 00:20:11,"None,None,None,None",4719.0,12178.0
792773781206999040,2016-10-30 17:02:53,"None,None,None,None",1857.0,7903.0
792394556390137856,2016-10-29 15:55:58,"None,None,None,None",4734.0,14483.0
792050063153438720,2016-10-28 17:07:05,"None,None,None,None",1983.0,7730.0
791672322847637504,2016-10-27 16:06:04,"None,None,None,None",3442.0,12643.0
791406955684368384,2016-10-26 22:31:36,"None,None,None,None",4548.0,14118.0
791312159183634433,2016-10-26 16:14:55,"None,None,None,None",2806.0,9449.0
790987426131050500,2016-10-25 18:44:32,"None,None,None,None",2358.0,10644.0
790946055508652032,2016-10-25 16:00:09,"None,None,None,puppo",5182.0,17870.0
790698755171364864,2016-10-24 23:37:28,"None,None,None,None",2104.0,8809.0
790581949425475584,2016-10-24 15:53:19,"None,None,None,None",7925.0,22231.0
790337589677002753,2016-10-23 23:42:19,"None,None,None,None",2060.0,8411.0
790277117346975746,2016-10-23 19:42:02,"None,None,None,None",3516.0,13484.0
789986466051088384,2016-10-23 00:27:05,"None,None,None,None",2557.0,9948.0
789628658055020548,2016-10-22 00:45:17,"None,None,None,None",1968.0,8080.0
789599242079838210,2016-10-21 22:48:24,"None,None,None,None",2137.0,7279.0
789530877013393408,2016-10-21 18:16:44,"None,None,None,None",3718.0,12653.0
789268448748703744,2016-10-21 00:53:56,"None,None,None,None",2840.0,9797.0
789137962068021249,2016-10-20 16:15:26,"None,None,None,None",3079.0,10431.0
788908386943430656,2016-10-20 01:03:11,"None,None,None,None",13652.0,29462.0
788765914992902144,2016-10-19 15:37:03,"None,None,None,None",11355.0,29489.0
788412144018661376,2016-10-18 16:11:17,"None,None,None,None",5848.0,16766.0
788178268662984705,2016-10-18 00:41:57,"None,None,None,None",2335.0,7779.0
788150585577050112,2016-10-17 22:51:57,"None,None,None,None",1435.0,6618.0
788039637453406209,2016-10-17 15:31:05,"None,None,None,None",1457.0,6593.0
787810552592695296,2016-10-17 00:20:47,"None,None,None,None",3361.0,9323.0
787717603741622272,2016-10-16 18:11:26,"None,None,None,puppo",3067.0,10978.0
787397959788929025,2016-10-15 21:01:17,"None,None,None,None",3124.0,11648.0
787322443945877504,2016-10-15 16:01:13,"None,None,None,None",1919.0,8371.0
786963064373534720,2016-10-14 16:13:10,"None,None,None,None",8801.0,28558.0
786709082849828864,2016-10-13 23:23:56,"None,None,None,None",6704.0,19523.0
786664955043049472,2016-10-13 20:28:35,"None,None,None,None",2827.0,11453.0
786595970293370880,2016-10-13 15:54:28,"None,None,None,None",3407.0,10106.0
786363235746385920,2016-10-13 00:29:39,"doggo,None,None,None",3859.0,11711.0
786233965241827333,2016-10-12 15:55:59,"None,None,None,None",5257.0,16437.0
785927819176054784,2016-10-11 19:39:28,"None,None,None,None",3476.0,12195.0
785872687017132033,2016-10-11 16:00:24,"None,None,None,None",2010.0,7169.0
785639753186217984,2016-10-11 00:34:48,"doggo,None,pupper,None",2441.0,8383.0
785533386513321988,2016-10-10 17:32:08,"None,None,None,None",2210.0,9780.0
785264754247995392,2016-10-09 23:44:41,"None,None,None,None",1799.0,7796.0
785170936622350336,2016-10-09 17:31:53,"None,None,None,None",5348.0,12990.0
784826020293709826,2016-10-08 18:41:19,"None,None,None,None",3552.0,10879.0
784517518371221505,2016-10-07 22:15:26,"None,None,None,None",2785.0,9628.0
784431430411685888,2016-10-07 16:33:21,"None,None,None,None",1409.0,6107.0
783839966405230592,2016-10-06 01:23:05,"None,None,None,None",11886.0,32233.0
783821107061198850,2016-10-06 00:08:09,"None,None,None,None",2154.0,7893.0
783695101801398276,2016-10-05 15:47:27,"None,None,None,None",3543.0,11203.0
783466772167098368,2016-10-05 00:40:09,"None,None,None,None",2477.0,9056.0
783391753726550016,2016-10-04 19:42:03,"None,None,None,None",6057.0,18085.0
783334639985389568,2016-10-04 15:55:06,"None,None,None,None",12896.0,31357.0
783085703974514689,2016-10-03 23:25:55,"None,None,None,None",2442.0,8728.0
782969140009107456,2016-10-03 15:42:44,"None,None,None,None",8080.0,25850.0
782747134529531904,2016-10-03 01:00:34,"doggo,None,None,None",1533.0,8009.0
782722598790725632,2016-10-02 23:23:04,"None,None,None,None",5928.0,18508.0
782598640137187329,2016-10-02 15:10:30,"None,None,None,None",2057.0,8330.0
782305867769217024,2016-10-01 19:47:08,"doggo,None,None,None",6125.0,17868.0
781955203444699136,2016-09-30 20:33:43,"None,None,None,None",3691.0,11907.0
781661882474196992,2016-09-30 01:08:10,"None,None,None,None",2976.0,11194.0
781524693396357120,2016-09-29 16:03:01,"None,None,None,None",6088.0,22248.0
781251288990355457,2016-09-28 21:56:36,"None,None,None,None",2306.0,9034.0
781163403222056960,2016-09-28 16:07:23,"None,None,None,None",2997.0,10459.0
780931614150983680,2016-09-28 00:46:20,"None,None,None,puppo",8058.0,23179.0
780858289093574656,2016-09-27 19:54:58,"None,None,None,None",2191.0,7710.0
780800785462489090,2016-09-27 16:06:28,"None,None,None,None",1428.0,5908.0
780601303617732608,2016-09-27 02:53:48,"None,None,None,None",3652.0,12937.0
780543529827336192,2016-09-26 23:04:13,"None,None,None,None",1904.0,6753.0
780459368902959104,2016-09-26 17:29:48,"None,None,None,None",1175.0,5660.0
780192070812196864,2016-09-25 23:47:39,"None,None,None,None",2454.0,9322.0
779834332596887552,2016-09-25 00:06:08,"None,None,None,None",7779.0,20350.0
779377524342161408,2016-09-23 17:50:56,"None,None,pupper,None",3410.0,9435.0
779123168116150273,2016-09-23 01:00:13,"None,None,None,None",3986.0,12642.0
779056095788752897,2016-09-22 20:33:42,"None,None,None,None",4955.0,15843.0
778990705243029504,2016-09-22 16:13:51,"None,None,None,None",7975.0,21454.0
778748913645780993,2016-09-22 00:13:04,"None,None,None,None",1463.0,7388.0
778650543019483137,2016-09-21 17:42:10,"None,None,None,None",1634.0,6180.0
778624900596654080,2016-09-21 16:00:17,"None,None,None,None",1112.0,4980.0
778408200802557953,2016-09-21 01:39:11,"None,None,None,None",4767.0,14606.0
778383385161035776,2016-09-21 00:00:35,"None,None,None,None",1208.0,6240.0
778286810187399168,2016-09-20 17:36:50,"None,None,None,None",3623.0,11117.0
778039087836069888,2016-09-20 01:12:28,"None,None,pupper,None",2887.0,9071.0
778027034220126208,2016-09-20 00:24:34,"None,None,pupper,None",1777.0,7009.0
777885040357281792,2016-09-19 15:00:20,"None,None,None,None",1801.0,6804.0
777684233540206592,2016-09-19 01:42:24,"None,None,None,None",3231.0,12010.0
777621514455814149,2016-09-18 21:33:11,"None,None,None,None",2731.0,9386.0
777189768882946048,2016-09-17 16:57:35,"None,None,None,None",4742.0,15313.0
776813020089548800,2016-09-16 16:00:31,"None,None,None,None",1325.0,5213.0
776477788987613185,2016-09-15 17:48:25,"None,None,pupper,None",3069.0,9464.0
776218204058357768,2016-09-15 00:36:55,"None,floofer,None,None",17481.0,32075.0
776201521193218049,2016-09-14 23:30:38,"None,None,None,None",2762.0,10258.0
776113305656188928,2016-09-14 17:40:06,"None,None,pupper,None",4764.0,12563.0
776088319444877312,2016-09-14 16:00:49,"None,None,None,None",166.0,1962.0
775842724423557120,2016-09-13 23:44:54,"None,None,None,None",2931.0,12526.0
775733305207554048,2016-09-13 16:30:07,"doggo,None,None,None",4386.0,14795.0
775729183532220416,2016-09-13 16:13:44,"None,None,None,None",4995.0,13803.0
775364825476165632,2016-09-12 16:05:54,"doggo,None,None,None",3255.0,7941.0
775085132600442880,2016-09-11 21:34:30,"None,None,None,None",5168.0,16605.0
774757898236878852,2016-09-10 23:54:11,"None,None,None,None",1935.0,9127.0
774639387460112384,2016-09-10 16:03:16,"None,None,None,None",1903.0,7182.0
774314403806253056,2016-09-09 18:31:54,"None,None,None,None",6109.0,23243.0
773985732834758656,2016-09-08 20:45:53,"None,None,pupper,None",4241.0,11473.0
773922284943896577,2016-09-08 16:33:46,"None,None,None,None",1890.0,6828.0
773704687002451968,2016-09-08 02:09:06,"None,None,None,None",1786.0,7053.0
773670353721753600,2016-09-07 23:52:41,"None,None,None,None",1418.0,5682.0
773547596996571136,2016-09-07 15:44:53,"None,None,pupper,None",6731.0,23554.0
773308824254029826,2016-09-06 23:56:05,"None,None,None,None",8167.0,24800.0
773247561583001600,2016-09-06 19:52:39,"None,None,None,None",3502.0,10056.0
773191612633579521,2016-09-06 16:10:20,"None,None,None,None",4490.0,10662.0
772877495989305348,2016-09-05 19:22:09,"None,None,None,None",4227.0,9150.0
772826264096874500,2016-09-05 15:58:34,"None,None,None,None",2541.0,8519.0
772581559778025472,2016-09-04 23:46:12,"None,None,None,None",1843.0,6907.0
772193107915964416,2016-09-03 22:02:38,"None,None,pupper,None",1509.0,6409.0
772152991789019136,2016-09-03 19:23:13,"None,None,None,None",1223.0,4034.0
772117678702071809,2016-09-03 17:02:54,"None,None,None,None",802.0,4003.0
772114945936949249,2016-09-03 16:52:02,"None,None,None,None",516.0,2892.0
772102971039580160,2016-09-03 16:04:27,"None,None,None,None",1011.0,4272.0
771770456517009408,2016-09-02 18:03:10,"None,None,None,None",3714.0,12801.0
771500966810099713,2016-09-02 00:12:18,"None,None,None,None",2863.0,8827.0
771380798096281600,2016-09-01 16:14:48,"None,None,None,None",5563.0,11227.0
771136648247640064,2016-09-01 00:04:38,"None,None,None,None",3196.0,9803.0
771102124360998913,2016-08-31 21:47:27,"None,None,None,None",1563.0,6644.0
771014301343748096,2016-08-31 15:58:28,"None,None,None,None",1802.0,7327.0
770787852854652928,2016-08-31 00:58:39,"None,None,None,None",1331.0,5288.0
770772759874076672,2016-08-30 23:58:40,"None,None,None,None",1540.0,5543.0
770655142660169732,2016-08-30 16:11:18,"None,None,None,None",1897.0,7810.0
770414278348247044,2016-08-30 00:14:12,"None,None,None,None",2249.0,6713.0
770293558247038976,2016-08-29 16:14:30,"None,None,None,None",1626.0,6658.0
770069151037685760,2016-08-29 01:22:47,"None,None,None,None",2510.0,8086.0
769940425801170949,2016-08-28 16:51:16,"None,None,None,None",10530.0,33538.0
769695466921623552,2016-08-28 00:37:54,"None,None,None,None",1805.0,6813.0
769212283578875904,2016-08-26 16:37:54,"None,None,None,None",1869.0,5748.0
768970937022709760,2016-08-26 00:38:52,"None,None,None,None",7133.0,15358.0
768855141948723200,2016-08-25 16:58:45,"None,None,None,None",968.0,4466.0
768609597686943744,2016-08-25 00:43:02,"None,None,None,None",1324.0,4389.0
768596291618299904,2016-08-24 23:50:10,"None,None,None,None",1388.0,5350.0
768473857036525572,2016-08-24 15:43:39,"None,None,None,None",3730.0,14534.0
768193404517830656,2016-08-23 21:09:14,"doggo,None,None,None",3862.0,11622.0
767884188863397888,2016-08-23 00:40:31,"None,None,None,None",1533.0,5069.0
767754930266464257,2016-08-22 16:06:54,"None,None,None,None",5867.0,17087.0
767500508068192258,2016-08-21 23:15:55,"None,None,None,None",2541.0,7978.0
767191397493538821,2016-08-21 02:47:37,"doggo,None,None,None",4149.0,13087.0
767122157629476866,2016-08-20 22:12:29,"None,None,None,None",3106.0,10793.0
766793450729734144,2016-08-20 00:26:19,"None,None,None,None",1479.0,5410.0
766693177336135680,2016-08-19 17:47:52,"None,None,None,None",862.0,4299.0
766423258543644672,2016-08-18 23:55:18,"None,None,None,None",1739.0,6416.0
766313316352462849,2016-08-18 16:38:26,"None,None,None,None",2048.0,7224.0
766069199026450432,2016-08-18 00:28:24,"None,None,None,None",940.0,4557.0
766008592277377025,2016-08-17 20:27:34,"None,None,None,None",537.0,3983.0
765719909049503744,2016-08-17 01:20:27,"None,None,None,None",2341.0,7717.0
765669560888528897,2016-08-16 22:00:23,"None,None,None,None",1325.0,5533.0
765395769549590528,2016-08-16 03:52:26,"None,None,None,None",3691.0,28099.0
765371061932261376,2016-08-16 02:14:15,"None,None,pupper,None",2350.0,7556.0
765222098633691136,2016-08-15 16:22:20,"None,None,None,None",3684.0,12371.0
764857477905154048,2016-08-14 16:13:27,"None,None,None,None",1926.0,6844.0
764259802650378240,2016-08-13 00:38:30,"None,None,None,None",1651.0,6440.0
763837565564780549,2016-08-11 20:40:41,"None,None,None,None",4542.0,13423.0
763183847194451968,2016-08-10 01:23:03,"None,None,None,None",1605.0,5749.0
763103485927849985,2016-08-09 20:03:43,"None,None,None,None",2481.0,7829.0
762699858130116608,2016-08-08 17:19:51,"None,None,None,None",3940.0,12955.0
762471784394268675,2016-08-08 02:13:34,"None,None,None,None",7044.0,12007.0
762464539388485633,2016-08-08 01:44:46,"None,None,None,None",4573.0,10988.0
762316489655476224,2016-08-07 15:56:28,"None,None,None,None",1226.0,5125.0
762035686371364864,2016-08-06 21:20:40,"None,None,None,None",16960.0,34054.0
761976711479193600,2016-08-06 17:26:19,"None,None,None,None",2196.0,5748.0
761745352076779520,2016-08-06 02:06:59,"None,None,None,None",936.0,4525.0
761672994376806400,2016-08-05 21:19:27,"None,None,None,None",31551.0,52703.0
761599872357261312,2016-08-05 16:28:54,"None,None,None,None",1276.0,4389.0
761334018830917632,2016-08-04 22:52:29,"None,None,None,None",1574.0,5539.0
761292947749015552,2016-08-04 20:09:17,"None,None,None,None",1192.0,4745.0
761227390836215808,2016-08-04 15:48:47,"None,None,None,None",1692.0,5653.0
761004547850530816,2016-08-04 01:03:17,"None,None,None,None",3772.0,12028.0
760893934457552897,2016-08-03 17:43:45,"doggo,None,None,None",1058.0,4062.0
760656994973933572,2016-08-03 02:02:14,"None,None,None,None",2095.0,7027.0
760641137271070720,2016-08-03 00:59:13,"None,None,None,None",1405.0,5268.0
760539183865880579,2016-08-02 18:14:06,"None,None,None,None",3940.0,8053.0
760290219849637889,2016-08-02 01:44:48,"None,None,None,None",12473.0,28504.0
760252756032651264,2016-08-01 23:15:56,"None,None,None,None",938.0,4188.0
760190180481531904,2016-08-01 19:07:17,"None,None,None,None",1963.0,6059.0
759923798737051648,2016-08-01 01:28:46,"None,None,None,None",6162.0,15612.0
759846353224826880,2016-07-31 20:21:02,"None,None,None,None",2150.0,7146.0
759793422261743616,2016-07-31 16:50:42,"doggo,None,pupper,None",2065.0,6328.0
759557299618865152,2016-07-31 01:12:26,"None,None,None,None",1272.0,5001.0
759447681597108224,2016-07-30 17:56:51,"None,None,None,None",2658.0,9012.0
759197388317847553,2016-07-30 01:22:17,"None,None,None,None",2114.0,6441.0
759099523532779520,2016-07-29 18:53:24,"None,None,None,None",4529.0,15451.0
759047813560868866,2016-07-29 15:27:55,"None,None,None,None",2189.0,6924.0
758854675097526272,2016-07-29 02:40:28,"None,None,None,None",969.0,3770.0
758828659922702336,2016-07-29 00:57:05,"doggo,None,None,None",4161.0,11873.0
758740312047005698,2016-07-28 19:06:01,"None,None,None,None",1742.0,6079.0
758474966123810816,2016-07-28 01:31:38,"None,None,None,None",1077.0,4060.0
758467244762497024,2016-07-28 01:00:57,"None,None,None,None",2420.0,5101.0
758405701903519748,2016-07-27 20:56:24,"None,None,None,None",2091.0,5523.0
758355060040593408,2016-07-27 17:35:10,"None,None,None,None",1179.0,3653.0
758041019896193024,2016-07-26 20:47:17,"None,None,None,None",406.0,2874.0
757741869644341248,2016-07-26 00:58:34,"None,None,None,None",3534.0,7308.0
757725642876129280,2016-07-25 23:54:05,"None,None,None,None",1319.0,4823.0
757611664640446465,2016-07-25 16:21:11,"None,None,None,None",1213.0,4844.0
757596066325864448,2016-07-25 15:19:12,"None,None,None,None",1146.0,4614.0
757400162377592832,2016-07-25 02:20:45,"None,None,None,None",7411.0,16090.0
757393109802180609,2016-07-25 01:52:43,"doggo,None,None,None",1896.0,6197.0
757354760399941633,2016-07-24 23:20:20,"None,None,None,None",1545.0,4794.0
756998049151549440,2016-07-23 23:42:53,"None,None,None,None",2154.0,6655.0
756939218950160384,2016-07-23 19:49:07,"None,None,pupper,None",2179.0,7066.0
756651752796094464,2016-07-23 00:46:50,"None,None,None,None",1425.0,5380.0
756526248105566208,2016-07-22 16:28:07,"doggo,None,None,None",3920.0,11041.0
756303284449767430,2016-07-22 01:42:09,"None,None,None,None",1176.0,4198.0
756288534030475264,2016-07-22 00:43:32,"None,None,None,None",18954.0,45398.0
756275833623502848,2016-07-21 23:53:04,"None,None,None,puppo",1651.0,6833.0
755955933503782912,2016-07-21 02:41:54,"None,None,pupper,None",3133.0,7791.0
755206590534418437,2016-07-19 01:04:16,"doggo,None,None,None",5834.0,17465.0
755110668769038337,2016-07-18 18:43:07,"None,None,None,None",12006.0,22532.0
754856583969079297,2016-07-18 01:53:28,"None,None,None,None",2738.0,7296.0
754747087846248448,2016-07-17 18:38:22,"None,None,None,None",568.0,2736.0
754482103782404096,2016-07-17 01:05:25,"None,None,None,None",2115.0,5640.0
754449512966619136,2016-07-16 22:55:55,"None,None,None,None",797.0,3975.0
754120377874386944,2016-07-16 01:08:03,"None,None,None,None",2536.0,8312.0
753655901052166144,2016-07-14 18:22:23,"None,None,None,None",2357.0,6204.0
753420520834629632,2016-07-14 02:47:04,"None,None,None,None",3865.0,8401.0
753398408988139520,2016-07-14 01:19:12,"None,None,None,None",2080.0,6141.0
753375668877008896,2016-07-13 23:48:51,"None,None,None,None",2523.0,8093.0
753294487569522689,2016-07-13 18:26:16,"None,None,None,None",1127.0,3607.0
753026973505581056,2016-07-13 00:43:15,"None,None,None,None",1055.0,4127.0
752917284578922496,2016-07-12 17:27:23,"None,None,None,None",1706.0,7309.0
752682090207055872,2016-07-12 01:52:49,"doggo,None,None,None",1740.0,6347.0
752660715232722944,2016-07-12 00:27:52,"doggo,None,None,None",1709.0,4670.0
752519690950500352,2016-07-11 15:07:30,"None,None,None,puppo",3728.0,7822.0
752334515931054080,2016-07-11 02:51:40,"doggo,None,None,None",1191.0,4045.0
752173152931807232,2016-07-10 16:10:29,"None,None,None,None",1999.0,6303.0
751937170840121344,2016-07-10 00:32:46,"None,None,None,None",1457.0,5527.0
751830394383790080,2016-07-09 17:28:29,"None,None,None,None",2121.0,6145.0
751598357617971201,2016-07-09 02:06:27,"None,None,None,None",3292.0,8368.0
751583847268179968,2016-07-09 01:08:47,"doggo,None,pupper,None",1207.0,4668.0
751538714308972544,2016-07-08 22:09:27,"None,None,None,None",1374.0,5338.0
751456908746354688,2016-07-08 16:44:23,"None,None,pupper,None",1080.0,3390.0
751251247299190784,2016-07-08 03:07:09,"None,None,None,None",6347.0,13232.0
751205363882532864,2016-07-08 00:04:50,"None,None,None,None",1979.0,6683.0
751132876104687617,2016-07-07 19:16:47,"None,None,None,puppo",1411.0,5388.0
750868782890057730,2016-07-07 01:47:22,"None,None,pupper,None",1501.0,5054.0
750719632563142656,2016-07-06 15:54:42,"None,None,None,None",5456.0,13987.0
750506206503038976,2016-07-06 01:46:38,"None,None,pupper,None",1244.0,4704.0
750429297815552001,2016-07-05 20:41:01,"None,None,None,None",4653.0,13950.0
